ResponseId,partner_work_hours,partner_work_hours_cat,num_children,num_partners,num_parents,num_siblings,age,gender,gender_code,education_level,education_cat,zip_code,vocational_qualification,has_university_degree,height_cm,weight_kg,bmi,risk_tolerance,personal_income_change,partner_income_change,task_share_food,task_share_childcare,task_share_education,task_share_housework,health_status,health_status_cat,household_income,personal_income,household_income_cat,personal_income_cat
R_2fl263nKQeMhAKh,0.0,Nicht erwerbstätig,2.0,0.0,0.0,0.0,42.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),95460.0,Lehre/ Berufsausbildung im dualen System,0,170.0,70.0,24.221453287197235,5.0,,,,,,,4.0,Gut,1250.5,,1001-1500€,
R_3HoGNLyNvKRcLjq,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,58.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),56357.0,Lehre/ Berufsausbildung im dualen System,0,163.0,94.0,35.37957770333848,1.0,0.0,0.0,60.0,,,78.0,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_2CkSuQUvANyywLH,55.0,Mehr als 50 Stunden,1.0,0.0,0.0,0.0,48.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),2953.0,Bachelor,1,187.0,90.0,25.737081414967538,5.0,,,,,,,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_2rpfQxK3Dtfuk1l,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,35.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),10623.0,Lehre/ Berufsausbildung im dualen System,0,180.0,81.0,25.0,0.0,0.0,0.0,,,,61.0,4.0,Gut,250.0,,0-500€,
R_3Rl5xWpJeM0sfML,5.5,1-10 Stunden,0.0,2.0,0.0,2.0,26.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),33154.0,Bachelor,1,168.0,65.0,23.030045351473927,4.0,,,,,,,4.0,Gut,5250.5,,5001-5500€,
R_1Qcuo25CBhPqFXU,25.5,21-30 Stunden,,,,,40.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),31275.0,Lehre/ Berufsausbildung im dualen System,0,169.0,68.0,23.80869017191275,6.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_Rnvr683scMoX3Il,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,72.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,65623.0,Fachschulabschluss (DDR),0,172.0,100.0,33.802055164954034,5.0,0.0,0.0,58.0,,,50.0,3.0,Zufriedenstellend,750.5,,501-1000€,
R_880l2cwSp4uQpgJ,55.0,Mehr als 50 Stunden,,,,,28.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),77652.0,Fachschulabschluss,0,165.0,77.0,28.282828282828287,7.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_30oCUS9Vza15W2g,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,68.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),24539.0,Diplom,1,176.0,111.0,35.834194214876035,6.0,0.0,0.0,10.0,,,10.0,4.0,Gut,2750.5,,2501-3000€,
R_3oMAOebtsOm3duq,25.5,21-30 Stunden,,,,,56.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,13089.0,Lehre/ Berufsausbildung im dualen System,0,173.0,94.0,31.40766480670921,5.0,,,,,,,5.0,Sehr gut,,1250.5,,1001-1500€
R_2amKMRO0Wqv8NEW,0.0,Nicht erwerbstätig,,,,,68.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),65232.0,Diplom,1,179.0,103.0,32.14631253706189,7.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_3h5SIOfH7g3kgbe,0.0,0 Stunden,,,,,65.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,82467.0,Lehre/ Berufsausbildung im dualen System,0,179.0,82.0,25.592209980961893,0.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_yZT4zyCldhSNYxb,0.0,Nicht erwerbstätig,3.0,1.0,0.0,0.0,37.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),97215.0,Lehre/ Berufsausbildung im dualen System,0,166.0,65.0,23.588329220496444,5.0,0.0,0.0,49.0,45.0,65.0,68.0,4.0,Gut,4250.5,,4001-4500€,
R_1Olz7HYVBOFY9aw,35.5,31-40 Stunden,,,,,55.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),35260.0,Ohne beruflichen Bildungsabschluss,0,173.0,88.0,29.402920244578837,9.0,,,,,,,5.0,Sehr gut,,1250.5,,1001-1500€
R_28ZKC1vJWV52YUv,15.5,11-20 Stunden,1.0,1.0,0.0,0.0,46.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),45711.0,Lehre/ Berufsausbildung im dualen System,0,170.0,60.0,20.761245674740486,0.0,0.0,0.0,100.0,100.0,100.0,100.0,3.0,Zufriedenstellend,3250.5,,3001-3500€,
R_2OZ7W1u0eQxxxh5,35.5,31-40 Stunden,,,,,28.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),53111.0,Diplom,1,188.0,86.0,24.332277048438208,5.0,,,,,,,3.0,Zufriedenstellend,,2250.5,,2001-2500€
R_6lKS33MH8bv88et,0.0,Nicht erwerbstätig,,,,,40.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),9526.0,Lehre/ Berufsausbildung im dualen System,0,169.0,70.0,24.508945765204302,3.0,,,,,,,2.0,Weniger gut,,1250.5,,1001-1500€
R_8B6G59IMqZUEMr7,35.5,31-40 Stunden,,,,,46.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),44143.0,Diplom,1,166.0,53.0,19.233560749020178,5.0,,,,,,,3.0,Zufriedenstellend,,2750.5,,2501-3000€
R_3DwtH8mhH6XADzC,45.5,41-50 Stunden,1.0,0.0,0.0,0.0,53.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),35418.0,Bachelor,1,173.0,73.0,24.3910588392529,4.0,,,,,,,4.0,Gut,3750.5,,3501-4000€,
R_3Msz8BWaFHoD89f,35.5,31-40 Stunden,0.0,0.0,2.0,1.0,23.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),85567.0,Lehre/ Berufsausbildung im dualen System,0,163.0,46.0,17.31341036546351,8.0,,,,,,,4.0,Gut,2750.5,,2501-3000€,
R_DbKm1Jp1gq7MDYt,25.5,21-30 Stunden,2.0,0.0,1.0,0.0,47.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),55120.0,Fachschulabschluss (DDR),0,183.0,61.0,18.21493624772313,6.0,,,,,,,3.0,Zufriedenstellend,750.5,,501-1000€,
R_3dVPSsQZnMI5LQE,35.5,31-40 Stunden,,,,,55.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),18356.0,Bachelor,1,184.0,80.0,23.629489603024574,1.0,,,,,,,5.0,Sehr gut,,3250.5,,3001-3500€
R_3KZWYGgAoihdcCR,35.5,31-40 Stunden,,,,,53.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),58507.0,Diplom,1,186.0,74.0,21.389756041160826,4.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_2sR9NPYcZohqQcA,45.5,41-50 Stunden,0.0,0.0,0.0,0.0,36.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),12205.0,Fachschulabschluss,0,162.0,58.0,22.10028959000152,0.0,0.0,0.0,,,,,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_3noynOXmmwbLINm,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,68.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),41569.0,Lehre/ Berufsausbildung im dualen System,0,182.0,87.0,26.26494384736143,7.0,0.0,0.0,50.0,,,48.0,4.0,Gut,4250.5,,4001-4500€,
R_QhqjhAQxSxXl3XP,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,37.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),54290.0,Lehre/ Berufsausbildung im dualen System,0,163.0,47.0,17.68978885166924,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Sehr gut,750.5,,501-1000€,
R_3QGJpgzAUOcdRlg,0.0,Nicht erwerbstätig,3.0,0.0,0.0,0.0,52.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),13435.0,Bachelor,1,180.0,109.0,33.641975308641975,5.0,,,,,,,3.0,Zufriedenstellend,3750.5,,3501-4000€,
R_3PjLLNwAx7PDv30,25.5,21-30 Stunden,1.0,1.0,0.0,0.0,51.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),53577.0,Lehre/ Berufsausbildung im dualen System,0,165.0,58.0,21.30394857667585,1.0,0.0,0.0,51.0,,,94.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_2U336g4lXUh62s1,0.0,Nicht erwerbstätig,,,,,59.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),58638.0,Lehre/ Berufsausbildung im dualen System,0,186.0,130.0,37.57659845068794,1.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_3TTkuVp8kUkbJMR,15.5,11-20 Stunden,,,,,64.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),22880.0,Diplom,1,180.0,90.0,27.777777777777775,5.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_1MJROQb710SMA0I,0.0,Nicht erwerbstätig,0.0,0.0,2.0,1.0,18.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),81927.0,Ohne beruflichen Bildungsabschluss,0,185.0,83.0,24.251278305332356,4.0,,,,,,,4.0,Gut,4250.5,,4001-4500€,
R_1KdUgW7WWyQdXF7,15.5,11-20 Stunden,,,,,57.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),58285.0,Lehre/ Berufsausbildung im dualen System,0,168.0,71.0,25.15589569160998,8.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_2QLMHpetHwuQWjF,15.5,11-20 Stunden,,,,,57.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),37120.0,Lehre/ Berufsausbildung im dualen System,0,166.0,80.0,29.03178980984178,5.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_UGy5eIXwXGuldap,5.5,1-10 Stunden,,,,,44.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),55624.0,Fachschulabschluss,0,165.0,60.0,22.03856749311295,2.0,,,,,,,3.0,Zufriedenstellend,,250.0,,0-500€
R_21B6QcjDCljGmiK,15.5,11-20 Stunden,0.0,1.0,0.0,0.0,62.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),47608.0,Lehre/ Berufsausbildung im dualen System,0,177.0,93.0,29.68495643014459,2.0,0.0,0.0,100.0,,,100.0,4.0,Gut,2750.5,,2501-3000€,
R_Tn28mtQzRMjQdNf,25.5,21-30 Stunden,0.0,1.0,0.0,0.0,25.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),66450.0,Lehre/ Berufsausbildung im dualen System,0,167.0,59.0,21.15529420201513,2.0,-2.0,0.0,100.0,,,100.0,5.0,Sehr gut,2750.5,,2501-3000€,
R_PvapDBvoYbHOK89,45.5,41-50 Stunden,,,,,48.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),60599.0,Master,1,180.0,86.0,26.54320987654321,6.0,,,,,,,4.0,Gut,,6000.0,,Mehr als 6000€
R_3O6ZAXrmU0Zrnl7,35.5,31-40 Stunden,2.0,0.0,0.0,0.0,46.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),22455.0,Lehre/ Berufsausbildung im dualen System,0,176.0,79.0,25.50361570247934,6.0,,,,,,,4.0,Gut,2750.5,,2501-3000€,
R_1QydcAorZ42Y6Ac,0.0,Nicht erwerbstätig,1.0,1.0,0.0,0.0,61.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),45141.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,192.0,103.0,27.940538194444446,6.0,0.0,0.0,50.0,,,60.0,4.0,Gut,4750.5,,4501-5000€,
R_D7WBrXZ3ocfpBUB,0.0,Nicht erwerbstätig,1.0,1.0,0.0,0.0,66.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),33790.0,Lehre/ Berufsausbildung im dualen System,0,184.0,93.0,27.469281663516067,1.0,0.0,-1.0,50.0,,,21.0,2.0,Weniger gut,3250.5,,3001-3500€,
R_31tQfZYLUvbLgOw,15.5,11-20 Stunden,1.0,1.0,0.0,0.0,45.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),66399.0,Diplom,1,176.0,85.0,27.44059917355372,2.0,0.0,0.0,81.0,75.0,87.0,63.0,3.0,Zufriedenstellend,4250.5,,4001-4500€,
R_1jk0O9lJuKR1GMg,0.0,Nicht erwerbstätig,,,,,54.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,1844.0,Lehre/ Berufsausbildung im dualen System,0,158.0,90.0,36.05191475725044,0.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_1Oit2c38ImHzKsJ,0.0,Nicht erwerbstätig,0.0,2.0,0.0,0.0,54.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),46282.0,Lehre/ Berufsausbildung im dualen System,0,170.0,73.0,25.25951557093426,6.0,0.0,0.0,50.0,56.0,,91.0,2.0,Weniger gut,3250.5,,3001-3500€,
R_PORqQiYmxo79GXn,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,54.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),52388.0,Lehre/ Berufsausbildung im dualen System,0,176.0,99.0,31.960227272727273,2.0,0.0,0.0,50.0,,,50.0,3.0,Zufriedenstellend,5750.5,,5501-6000€,
R_3pa7HaAhLdyrWFi,0.0,Nicht erwerbstätig,0.0,0.0,2.0,0.0,33.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),92280.0,Lehre/ Berufsausbildung im dualen System,0,182.0,70.0,21.132713440405748,5.0,,,,,,,4.0,Gut,3250.5,,3001-3500€,
R_3kM8EHuKrZlcKWB,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,64.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),52372.0,Lehre/ Berufsausbildung im dualen System,0,180.0,96.0,29.629629629629626,2.0,-1.0,0.0,85.0,,,80.0,1.0,Schlecht,2750.5,,2501-3000€,
R_24Iqi1FuZfUGrad,0.0,Nicht erwerbstätig,0.0,0.0,0.0,0.0,23.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),37434.0,Ohne beruflichen Bildungsabschluss,0,181.0,78.0,23.808797045267237,6.0,,,,,,,4.0,Gut,,250.0,,0-500€
R_2dBbfcF1vhS7UdL,0.0,Nicht erwerbstätig,0.0,0.0,2.0,3.0,18.0,Male,1.0,1.0,Ohne allgemeinen Schulabschluss,86875.0,Ohne beruflichen Bildungsabschluss,0,176.0,58.0,18.72417355371901,5.0,,,,,,,5.0,Sehr gut,5750.5,,5501-6000€,
R_RxZYRrBy6B7Yrvj,45.5,41-50 Stunden,3.0,1.0,0.0,0.0,42.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),32791.0,Lehre/ Berufsausbildung im dualen System,0,183.0,77.0,22.99262444384723,7.0,0.0,0.0,75.0,,,54.0,4.0,Gut,4750.5,,4501-5000€,
R_25zP7ycprK1nMTn,55.0,Mehr als 50 Stunden,0.0,1.0,0.0,0.0,65.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),42287.0,Diplom,1,180.0,110.0,33.95061728395061,5.0,0.0,0.0,80.0,,,80.0,2.0,Weniger gut,1250.5,,1001-1500€,
R_1i2kNhc30Ht0wxE,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,100.0,Diverse,3.0,1.0,Ohne allgemeinen Schulabschluss,74245.0,Ohne beruflichen Bildungsabschluss,0,130.0,160.0,94.67455621301774,0.0,-2.0,-2.0,0.0,,,0.0,1.0,Schlecht,250.0,,0-500€,
R_1ODmmxceROARfOO,0.0,Nicht erwerbstätig,,,,,48.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),54290.0,Lehre/ Berufsausbildung im dualen System,0,179.0,80.0,24.968009737523797,1.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_2c7WBDcz8O1m8mL,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,62.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),91287.0,Ohne beruflichen Bildungsabschluss,0,168.0,70.0,24.801587301587304,3.0,0.0,0.0,65.0,,,60.0,4.0,Gut,3750.5,,3501-4000€,
R_9EOdU5iAW1mutOh,25.5,21-30 Stunden,,,,,58.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),46242.0,Diplom,1,172.0,60.0,20.281233098972418,6.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_1LA4dMZCRJqymUj,15.5,11-20 Stunden,,,,,60.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),48351.0,Lehre/ Berufsausbildung im dualen System,0,165.0,71.0,26.07897153351699,2.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_1Q4xghXPr146g0u,35.5,31-40 Stunden,,,,,35.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),14542.0,Lehre/ Berufsausbildung im dualen System,0,178.0,63.0,19.883853048857468,4.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_3R1SQYs33R7m8cK,55.0,Mehr als 50 Stunden,,,,,22.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),79241.0,Lehre/ Berufsausbildung im dualen System,0,172.0,85.0,28.73174689021093,0.0,,,,,,,1.0,Schlecht,,250.0,,0-500€
R_3oHhEOiQGe6iytd,0.0,0 Stunden,,,,,58.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),31275.0,Lehre/ Berufsausbildung im dualen System,0,180.0,120.0,37.03703703703704,5.0,,,,,,,1.0,Schlecht,,750.5,,501-1000€
R_3nUDV7JUyrHvOav,15.5,11-20 Stunden,,,,,55.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),23554.0,Lehre/ Berufsausbildung im dualen System,0,183.0,95.0,28.367523664486843,0.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
R_3fZ6U8wIPAZ1id7,0.0,0 Stunden,,,,,22.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),72793.0,Ohne beruflichen Bildungsabschluss,0,170.0,66.0,22.837370242214536,5.0,,,,,,,4.0,Gut,,250.0,,0-500€
R_2zDdAmJ2UBtCVqI,15.5,11-20 Stunden,,,,,60.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,12435.0,Fachschulabschluss,0,158.0,90.0,36.05191475725044,6.0,,,,,,,2.0,Weniger gut,,1250.5,,1001-1500€
R_1OB3D6LxUuZR3OP,0.0,Nicht erwerbstätig,1.0,1.0,0.0,0.0,55.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),46535.0,Lehre/ Berufsausbildung im dualen System,0,164.0,64.0,23.795359904818564,9.0,0.0,0.0,100.0,,,85.0,5.0,Sehr gut,3250.5,,3001-3500€,
R_3ehlL9MMKZlgyRc,45.5,41-50 Stunden,1.0,1.0,0.0,0.0,60.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),45326.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,176.0,108.0,34.86570247933884,4.0,0.0,-2.0,27.0,,,15.0,3.0,Zufriedenstellend,3250.5,,3001-3500€,
R_2Qs9agffoiHYIOl,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,59.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),56218.0,Lehre/ Berufsausbildung im dualen System,0,172.0,81.0,27.379664683612766,2.0,0.0,0.0,95.0,90.0,,90.0,4.0,Gut,2750.5,,2501-3000€,
R_WAqqUSNHDHCt3kR,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,67.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),94481.0,Fachschulabschluss,0,176.0,86.0,27.763429752066116,7.0,0.0,0.0,12.0,,,15.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_1rArLIoQMQP5WAb,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,66.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),33334.0,Lehre/ Berufsausbildung im dualen System,0,177.0,91.0,29.046570270356536,6.0,0.0,0.0,50.0,,,50.0,3.0,Zufriedenstellend,5250.5,,5001-5500€,
R_3kMLIc0DTYgW1gJ,0.0,Nicht erwerbstätig,,,,,56.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),6886.0,Diplom,1,173.0,81.0,27.064051588760066,6.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_1f1sBUwchvtrKyo,0.0,0 Stunden,,,,,44.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),42799.0,Lehre/ Berufsausbildung im dualen System,0,185.0,104.0,30.38714390065741,5.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_3CBIfyEx9UjTaiZ,0.0,0 Stunden,,,,,48.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),6749.0,Lehre/ Berufsausbildung im dualen System,0,182.0,103.0,31.095278348025598,5.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_1InsgEyUCYCAnoy,45.5,41-50 Stunden,2.0,1.0,0.0,0.0,40.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),95679.0,Diplom,1,180.0,78.0,24.074074074074073,3.0,1.0,0.0,50.0,8.0,,35.0,4.0,Gut,2250.5,,2001-2500€,
R_QcUPXoOL89eS4Ex,25.5,21-30 Stunden,,,,,52.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),47137.0,Lehre/ Berufsausbildung im dualen System,0,180.0,112.0,34.5679012345679,6.0,,,,,,,2.0,Weniger gut,,2750.5,,2501-3000€
R_2TI40aaHYVcuLHD,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,49.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),34121.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,186.0,82.0,23.702162099664697,6.0,-1.0,-1.0,68.0,100.0,100.0,92.0,4.0,Gut,1250.5,,1001-1500€,
R_3Hw3o1jcrFJI4iy,5.5,1-10 Stunden,,,,,58.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,17358.0,Fachschulabschluss (DDR),0,168.0,74.0,26.218820861678008,5.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
R_cI6gurZnHSauZSV,0.0,Nicht erwerbstätig,,,,,66.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),53506.0,Bachelor,1,185.0,100.0,29.218407596785973,3.0,,,,,,,4.0,Gut,,3750.5,,3501-4000€
R_T2h3Bh5o9f7NZSx,35.5,31-40 Stunden,,,,,58.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),22765.0,Lehre/ Berufsausbildung im dualen System,0,168.0,70.0,24.801587301587304,1.0,,,,,,,5.0,Sehr gut,,3250.5,,3001-3500€
R_TjYTCe9Soazlksh,35.5,31-40 Stunden,,,,,46.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),50676.0,Diplom,1,182.0,66.0,19.925129815239703,6.0,,,,,,,4.0,Gut,,3750.5,,3501-4000€
R_21gQ7SDBeLw0f2x,35.5,31-40 Stunden,,,,,53.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),72805.0,Lehre/ Berufsausbildung im dualen System,0,176.0,76.0,24.535123966942148,1.0,,,,,,,3.0,Zufriedenstellend,,2250.5,,2001-2500€
R_3NCCHzd109OaTIb,0.0,Nicht erwerbstätig,3.0,1.0,0.0,0.0,39.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),6406.0,Lehre/ Berufsausbildung im dualen System,0,165.0,89.0,32.690541781450875,7.0,0.0,0.0,54.0,28.0,,69.0,2.0,Weniger gut,2250.5,,2001-2500€,
R_3hF7Ymw2DPAeFPd,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,52.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),19309.0,Lehre/ Berufsausbildung im dualen System,0,178.0,82.0,25.88057063502083,5.0,1.0,0.0,51.0,,,53.0,5.0,Sehr gut,250.0,,0-500€,
R_2Cx0V5z0HxWPiIM,15.5,11-20 Stunden,,,,,59.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),76139.0,Diplom,1,160.0,90.0,35.15624999999999,6.0,,,,,,,3.0,Zufriedenstellend,,4250.5,,4001-4500€
R_21cAi01F3ELk5UM,45.5,41-50 Stunden,,,,,59.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),1257.0,Lehre/ Berufsausbildung im dualen System,0,174.0,85.0,28.075042938300964,4.0,,,,,,,2.0,Weniger gut,,1250.5,,1001-1500€
R_eS8ukPfsIyF2QdX,45.5,41-50 Stunden,1.0,1.0,0.0,0.0,39.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),12167.0,Diplom,1,187.0,74.0,21.161600274528865,7.0,0.0,0.0,85.0,30.0,,65.0,4.0,Gut,4750.5,,4501-5000€,
R_1i5tDXq3lrLIlTF,0.0,Nicht erwerbstätig,,,,,60.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),24537.0,Lehre/ Berufsausbildung im dualen System,0,165.0,70.0,25.71166207529844,3.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
